,Teff,Prot,Age,Mass
104132,6027.849767200272,8.517111197544303,1.178365231544267,1.24895
13738,4901.16894934804,25.18015583818468,3.557280885955358,0.78565
89717,5990.051012235648,3.899542001234365,0.4287593249030869,1.11259
88464,5973.268296851835,13.76465889281971,2.556956691429757,1.24645
19065,5172.2536363823765,13.774101403510599,1.5597736900810208,0.90882
58942,5631.107355228165,16.585291987068093,2.109622283651125,0.87796
6265,4469.200490485629,34.347022715925306,6.438430908931668,0.63316
15104,4903.19904183105,33.004346157376354,7.121404893873348,0.70786
14587,4908.844003266251,14.78745159658002,1.474506808592556,0.80091
38735,5499.479171623856,7.626470234225299,0.7515022552349321,0.92794
112013,6111.225857993365,14.799969977430376,7.419038510461272,1.02596
28471,5286.106519437921,-0.5334491364151718,0.1623350163778111,1.0074
68178,5775.672841550266,11.56003088364822,1.076786975631004,1.01392
119555,6152.335176772225,10.790018020034502,2.522302736901811,1.03004
64824,5726.6259247138305,14.844192065739351,1.5715111340317842,1.05823
1998,3875.3455405888562,27.96337950682193,3.6472059099033767,0.5705
24152,5249.94526028142,15.838214633443007,1.866341614504036,0.93879
70503,5790.65008239102,18.321601390527324,2.9155345083556314,1.10582
3394,4137.5954001127975,14.616821485033059,1.585260714419067,0.70116
133437,6228.3782522347055,14.225322650820857,6.814255044608898,0.99243
2472,3947.4374265577508,34.19129949674957,5.043267937323494,0.51416
50525,5569.520827923159,20.094490910675795,3.4637909426751454,0.83229
22143,5168.351201610315,0.3512669971025383,0.07120220489565407,1.00115
94966,5987.325305967061,16.603574069520473,3.10795293187929,1.12921
101671,6025.53049764775,16.890013090690264,3.741237664699962,1.1608
5391,4363.6959527307645,15.804182733728137,1.5449603660662732,0.68712
49455,5586.518750146523,15.307571858805733,1.7862827459963768,0.96179
90182,5998.7805570051405,21.68386933048472,7.957180646448503,1.00566
88915,5984.539840040122,18.65618726213257,4.134267337031892,1.09383
104599,6041.3672722932715,16.207543499405947,3.0260709076298182,1.08674
128581,6202.366157675745,10.84520294409337,3.151908625548503,1.04765
134002,6308.018940668369,6.853108847105111,2.9105494562554037,1.20361
20775,5134.35933200687,12.991613946284154,1.5377463968664733,0.80681
78930,5852.584493484447,24.62476612523489,8.257147076758207,0.89408
116877,6128.978506718924,14.013049860127133,3.858736181728478,1.16834
105143,6030.654851936662,12.651772836190933,2.30572392951771,0.9553
92173,5985.26917077778,20.586118257945454,4.111458378999808,1.08495
69732,5738.519313421497,22.948915786586433,3.5413012051455217,1.01914
23870,5292.961867374076,-1.6744252148253373,0.07217452872006498,0.87173
104889,6084.484119621482,7.717164341546473,1.2306461071687118,1.24422
63881,5767.409123837768,19.380020220251108,3.5908070281706466,1.01882
118062,6189.856895601986,6.446402986648174,1.23380374657803,1.13162
8374,4536.902381806348,36.91257302605688,6.795924303634624,0.67175
109404,6067.413823574399,9.838147549161146,1.622176921553145,1.07705
31497,5394.253738598896,14.281869371529249,1.368126918689843,0.98004
36790,5481.223811150361,23.60431076024873,3.854607827454688,0.91975
17413,5070.0702011682315,20.54703418009967,2.7342393246502854,0.95071
12485,4891.284124444258,11.07835028205255,0.8162243576769478,0.78398
72496,5847.542848825559,17.80952754442547,2.775565475306566,1.10946
109687,6138.580763717187,9.202928205569359,5.208306947620142,1.16757
123305,6203.666075562279,5.723237462833787,0.9791661462952592,1.33077
83892,5932.2037168036495,8.439069246053664,1.2192076176058868,1.11932
87461,5998.210159851602,10.79952158719899,1.142438589344722,1.14278
129309,6278.014161879825,8.198467030816424,1.8192475031631081,1.10886
31910,5336.412397780807,19.838441564569504,2.9545570375702583,0.86128
124775,6253.37818159847,2.093190392322504,3.2403672955414313,1.36234
6809,4485.583900884793,29.698449219896915,4.242141320382376,0.77886
44702,5520.873304452502,0.9331532834790623,0.06641937778388145,0.95041
13231,4937.478931943239,15.834332694155943,1.413886066932879,0.87185
30601,5316.152784078504,26.842282053491967,5.144961228347823,0.79824
115400,6151.846481530251,14.187028401790181,5.551547355403985,1.0432
88437,5971.91957788227,22.34304788581703,6.449771370638428,1.07069
36719,5465.625434536297,0.13714974413940195,0.13826994473232,0.90139
28394,5269.232361724539,29.811428772491755,5.441365049740477,0.88082
13521,4936.9805959541945,24.840705839325377,3.824899316407413,0.81852
63875,5791.5577572898965,23.55972329323401,4.703192041404539,0.91522
55490,5614.4210185047705,31.669284024992148,8.335554142260479,0.90238
13244,4900.5845304687955,30.464852296641368,5.231782027853477,0.75711
30844,5313.041360415476,30.709464536579834,5.645628682117446,0.80531
87767,5921.423558519974,19.799036742225987,3.8065794144141285,1.00181
114281,6108.474061633266,9.066709103577715,1.123902456803332,1.16325
68955,5785.188474290518,26.64158865660626,7.477515239931191,0.92077
38151,5491.090448705445,19.447121621147122,2.5958124621863963,1.0448
57926,5642.6655086163855,10.421673042768326,0.9483026520490604,1.11477
40321,5440.140937898326,-0.05263692762035299,0.030744243170523083,1.08577
92509,5937.913959312857,17.117004067392504,2.8721533548914464,0.99846
28142,5227.638539043443,18.25457188873269,2.348238874785877,0.8109
71328,5747.566692227272,17.176507193977272,2.6240834000128066,1.09448
12177,4850.496055537229,4.8963790134032035,0.4615253353226955,0.91256
136687,6319.723807283549,6.690822809994074,2.2638675060908082,1.26358
4495,4232.279000551803,35.578923087327134,5.495411552274369,0.70931
14278,4973.329100425079,21.571074638908488,2.630705603852295,0.80933
10827,4791.5485389623955,26.859230564856695,3.946289933130803,0.70802
17764,5017.057204578189,13.774516981358836,1.6908328290921,0.90096
90305,5949.519086822141,17.35946960504174,2.902087691487305,1.14392
22293,5169.531116327111,23.643505835534107,3.1135642782642816,0.95825
2963,4034.2009627886123,38.95287384656371,6.67169491033583,0.5432
72327,5847.263357079781,20.86002492308972,3.1660457519730385,0.98564
98397,6021.842933794504,2.370007449011271,0.4343785692724407,1.11492
31885,5395.074978592327,13.626368735680842,1.5787667106327468,0.99941
105662,6000.4254234458085,14.914202203403187,2.519087241414719,1.02068
89199,5953.7782564225845,22.18890988409114,7.540919015691255,0.95388
12187,4894.700080118327,13.175174113753542,1.297340876310104,0.8453
1735,3818.610880024525,15.926537936363347,1.900290463731135,0.5265
43308,5516.500978424931,19.287532051141646,2.8841141546208053,0.89531
139971,6359.081898753603,6.724674312239327,3.4363195618611533,1.1183
83247,5910.32602192745,15.853870138777598,2.079891573670312,1.03011
80372,5844.76753854219,27.419275292892234,7.509309260054732,0.97673
88532,5915.3111799306325,17.21167877599081,2.84476981208008,1.02443
132291,6205.16262480883,10.47075487319014,3.0856646800511114,1.04911
47782,5530.40979831634,17.893028098990406,3.236875476983252,1.38663
125122,6219.732356256897,3.4193689854472513,0.5846065735296287,1.30389
18023,5006.700985840365,24.511791973067695,3.6231649427588524,0.81169
126836,6225.91165570935,10.959886506390092,2.6660279390262995,1.16495
97056,6075.577353236602,19.744920968944147,5.746981856030291,1.04206
80695,5809.5595111857865,19.252624033943306,3.1027733314422585,1.04415
10621,4765.611696890483,12.318125156556022,1.3573255264896091,0.72909
7969,4595.2888413739565,5.074134070098388,0.608104505924199,0.67685
99802,6021.292884953669,15.610359356046363,3.219863003505012,1.14104
12717,4873.548517675986,15.401955614748662,1.73209396585765,0.77116
95235,5994.164255707501,19.349911507490326,4.093819977649591,0.93589
78309,5882.597940538662,17.02401772662916,3.193004699314558,1.01868
102591,6084.1498881102625,12.022074563315632,1.848255435698804,1.1122
113023,6177.41925947146,4.244055406364065,1.090542058609445,1.27294
33703,5360.252319217299,26.382913902240556,5.4036893126356125,0.78993
52321,5672.8607474669125,21.05782817207784,4.729570086669738,1.18756
78038,5896.444320560672,23.138453881768996,6.183848954283191,0.92557
56001,5608.714265248617,23.013220722710937,3.6195973649916913,1.01327
50073,5565.841913536187,19.903043900890204,2.9436563136160463,0.94726
110303,6119.22899595571,0.6453312129953124,2.1696280141662134,1.48884
20923,5196.282598651059,6.98558469504502,0.5715948544153264,0.98349
65282,5766.996660651097,23.135315211518684,4.309275191230514,0.89408
34047,5359.242720908325,21.429664880218944,2.6498389498124255,1.0185
128209,6272.010925185849,9.514568168030394,3.5905074680299287,1.06808
133991,6373.283809855537,1.8292687534855676,2.571572506869037,1.4644
44201,5560.352353194587,30.00571163277802,6.63167296624053,0.84328
121487,6110.104347809212,13.436660227320276,3.4119799295215785,1.15611
81833,5813.32046843523,24.973649708439968,6.172932283503438,0.89781
68436,5756.972843647653,4.854310067207806,0.3318493902081572,1.17646
36585,5446.650670289727,17.79060093591613,2.183210517091188,0.95888
138644,6343.120994525171,4.665236302469259,2.9310166567672997,1.23579
133642,6313.062020241265,4.682417772562388,4.055950179696321,1.24144
33747,5343.727203921908,33.801434112747096,7.013383701304054,0.84587
12742,4897.271668338103,13.62483871047057,1.3836060123778993,0.78323
49816,5533.251549232453,33.85238700808556,7.306048560529872,0.87688
47137,5507.553101836796,23.68641264464494,4.029937265874122,0.90614
65167,5785.376177722689,24.941348861536856,5.338442208820348,0.98009
12890,4860.079066623108,14.93076056733969,1.6808226737730882,0.79497
80016,5818.494610860887,20.984083235793353,3.842895550394621,1.06586
78703,5804.567538959394,29.176603910319436,6.7051406192567775,1.07342
59612,5604.953117631743,10.385376789452353,0.9476935738452238,1.10242
8449,4547.598844459399,17.901725744801546,1.889022829330494,0.72093
86041,5929.291274314259,23.206871655185406,6.7645953364530005,0.95815
13445,4977.85698205984,16.866872356647292,2.321425625708088,0.76174
32629,5300.879463111786,20.10939277604747,2.954407439909113,0.82787
5289,4388.561130073394,24.980796098568177,3.4868808323401783,0.63589
62588,5736.396798052138,20.16079252745148,3.824851685928492,0.91409
15372,4943.847192046261,35.924009221284784,6.3713095157763435,0.83808
85886,5983.326723588871,21.218709635651443,6.741563953692758,0.95355
97746,6023.2875883643055,13.59546897340617,4.858170360991294,1.25873
104631,6000.72082359172,4.443323748065455,0.5649611789835707,1.20362
107087,6096.262705957533,13.881319534700221,2.161722892091516,1.0721
124767,6276.58509966064,9.00360795054401,4.080401121527626,1.17973
81819,5869.185076830057,16.067561599311425,2.064502126056475,1.16484
134639,6388.560350283356,1.1191037286602286,2.36612784177436,1.43193
14589,4962.033545833444,21.75006292346284,2.7196372651788994,0.73851
86584,5928.918525438233,18.45550497470871,3.33600848147936,0.95667
48284,5504.691677153996,31.511917814625818,7.831535086475271,0.81432
19474,5182.102798808755,9.36828277445743,0.9056609994283576,0.76829
25328,5291.6603897011355,23.168465605719174,3.0292466952400066,0.93485
117038,6124.57415969366,17.134547556937864,5.078537615430285,0.98656
113353,6158.183824066808,1.928990092466893,0.4914760412875628,1.03265
127433,6252.571317808221,4.850222577118365,1.02736430024853,1.2465
18471,5003.052023486712,37.99353961344293,7.779114247006622,0.76579
63443,5725.765113169078,29.52584245630159,6.4817939526648045,1.07389
72398,5826.073234574356,23.062876883784018,4.22980327344332,0.95497
31470,5329.387105933604,11.577948700268262,1.1842510659570458,0.97787
120251,6105.7928585244645,12.145862386415397,3.456159473984315,1.23776
106679,6077.172365538772,12.308553518195955,2.90277305371569,1.21509
112128,6177.095051489852,9.71824711655229,4.458103025146588,1.21508
59705,5685.324494553361,18.516029637174533,2.47189615329546,0.93223
43364,5508.273111671569,14.751745206045596,1.6247350397689042,0.88142
113332,6195.508013275456,10.119232152173911,1.9802805089565159,1.16691
73981,5837.664127326605,20.133851371209087,3.3549867051799267,0.96538
126599,6210.656180226404,10.13402556445238,2.240333848891908,1.02944
23095,5239.305010565013,17.20913450958689,2.050902953462987,0.85826
10684,4717.734916274893,5.820301730123303,0.5262182440917332,0.77873
43160,5553.473106532316,11.988977947517386,2.6609988014170285,1.45277
17799,5033.882916482432,19.184197974010303,2.5415792918895668,0.84529
42998,5525.612798633806,33.02734836340085,7.843569051361654,0.80782
54757,5682.903725894871,19.735180556083282,2.869084351153123,1.00901
60991,5712.011398792027,5.725693359981498,0.6070402906871822,0.9858
9791,4757.19981466588,16.788195696322198,1.6919281346691761,0.82911
6915,4468.08088905653,20.620617675856113,2.682112850033476,0.66481
31008,5302.119724818642,22.08968398068209,3.1233541757052468,0.93027
80407,5839.93242347976,23.15233983492124,4.456967057620107,0.97281
92267,5947.787085888239,19.839363343228314,4.4000965422295115,1.0882
32422,5306.5620337974,1.135391687279583,0.1633238815633621,0.92952
68975,5715.5711613693065,15.698625807266959,1.986949691683547,1.08263
47275,5527.2284835593455,20.109003067233015,2.6727805666150566,0.90653
47215,5542.690889675403,5.979700788955086,0.4747173505253204,1.07351
133628,6326.254886487598,3.0690877317199274,2.727884135083701,1.456
60328,5783.91048159187,11.418914426041596,1.4710267965232382,1.0602
71509,5879.9770514431375,23.073699214537463,7.356069575726672,0.88206
90251,5984.210551729782,14.657653783818718,3.876383039027155,1.24051
94847,5981.95905149981,17.264688526259423,4.5138169578495075,1.18417
98809,6064.226560481226,4.8095873500076465,3.5300764373227365,1.28453
82930,5990.9835540755,5.5298514660012446,0.4518938941037924,1.15759
99500,6007.400931519204,18.74662800082681,4.596183616200049,0.98206
108329,6039.549580213294,19.430856746485315,6.530321596537682,0.98006
59207,5601.950213288496,6.554683853615149,0.5228066631827056,1.01521
56037,5657.249929510142,24.478264375494785,4.9993440686172566,0.84102
62971,5718.871012594632,27.96984582172885,5.302492964378549,0.93396
111394,6124.214402572276,7.585495915109034,1.03830768551748,1.11115
100424,6093.813897794616,3.4755495011436754,0.2992600454503805,1.10973
10374,4718.208431502452,13.321047208960822,1.376035846520549,0.79404
45145,5587.772307333853,15.92986704975954,2.026598304885046,0.97398
27254,5262.4007458991055,10.812963725797319,1.051483242590279,0.95426
11490,4809.637339784552,22.43747297678257,2.829074390326035,0.80803
129669,6232.877202959601,7.647561820596811,2.54897874205558,1.18821
79069,5865.768707011792,25.588449715973383,6.275220076860709,0.99034
122543,6240.2083774481,8.176466710854877,1.6887121713587592,1.21583
95657,6067.217568274483,7.995691919383838,4.058910801212803,1.27138
7187,4462.994648826017,1.3748762202965734,0.1845238102135641,0.76319
73537,5895.887782258582,20.354143376201474,3.3006945693415712,1.02915
66846,5776.048189196689,10.519585445170389,1.086655889135053,1.02105
28673,5380.939472843934,14.326088999636022,1.549258257374039,0.98904
102590,6027.325056143419,16.60703056721495,2.9416885882743973,1.11715
94760,5982.1349125419165,21.859075691697413,6.396492809718416,0.98582
109979,6176.156894013709,4.451239162339865,0.6462985229209998,1.1067
1231,3756.841245363346,5.047650899032476,1.246904669737138,0.5653
115794,6162.516828337691,8.031835139072971,1.462355905188961,1.07453
116237,6122.763096407252,17.430668052207132,5.939274430844405,1.07235
104746,6037.959281488722,10.472702602823032,1.6540340261611042,1.08306
84562,5983.305763856031,20.825869949025396,5.99092222755845,1.12697
61140,5755.933402030147,13.382750016098434,1.807605941907133,1.08098
50189,5599.500705463547,27.89790147241348,6.849719758181047,0.9083
121231,6152.542326308419,17.662708854057374,7.398458465488847,0.989
19037,5193.854796282496,12.031021640152305,0.9265469422487892,0.86589
27998,5213.510845647327,25.330059648922237,4.226961828950045,0.82185
116633,6164.045743250391,4.023644652409558,0.7172524615462068,1.11084
36340,5418.063966149299,15.961267374707175,1.664330130460673,1.01817
135225,6329.256714330767,7.503881411032205,2.7105734071989196,1.14993
75588,5836.094845315201,20.671437295275325,3.3736990116535734,1.04136
63535,5743.812088253199,25.000586861216117,4.417390480312219,0.86439
60837,5716.405100121722,28.274978137291424,6.713790836282415,1.19162
136661,6376.686652636015,7.008517666955096,3.951056112817875,1.14989
45930,5575.700900171066,13.51283839888627,1.5364253974293058,0.89804
28789,5301.459112208988,30.20050311604337,5.652610266597041,0.77287
134556,6389.170009261725,3.5064374937856186,0.7425777151899561,1.39204
111315,6112.982219482108,14.764029340496359,6.043748344580015,1.0851
31061,5341.1890182194065,12.8804436621299,1.228005421119404,0.87303
74841,5803.010607225879,13.826488445308907,1.691079945361645,0.98632
120774,6164.64929593769,8.982596982294394,2.206277096210276,1.25409
8557,4525.845394146265,27.41197865612638,4.084546050826115,0.64458
35942,5490.508109880982,26.378915478162114,5.686692823434624,0.80277
29146,5371.5691567144595,8.443919989507293,0.5065233205685854,1.01485
83598,5971.163335284809,2.196908153817345,1.5750927634147431,1.74638
38149,5454.09783047297,34.614448719161366,7.9084317717797505,0.87544
36885,5492.812816750404,24.684122879219974,3.543024355243799,0.83201
55658,5616.907740112619,7.259423320755378,0.7436778269410765,1.13611
13428,4959.46671621361,17.339784308166873,2.219595928474928,0.86705
17451,5030.098290622168,22.669146480558094,3.011149988623513,0.94386
106811,6055.755288556244,9.678888646294883,1.324302205165094,1.13338
111246,6115.9724823908045,7.860320918460554,4.074741356481451,1.27574
66208,5797.7296363864525,21.932860605721704,4.895597131529379,0.87936
134166,6323.633134243059,4.765698900573422,2.7607064513331254,1.37662
29335,5331.011699000638,34.33755708900376,3.8435631538645185,1.33567
135827,6322.980654279514,5.624075636950674,3.133031478144274,1.26554
84500,5933.563417841116,19.687431641668216,3.4010879477808182,1.01719
71349,5897.384202922994,3.220037055081057,2.183203887694187,1.451
92446,5956.3353163799975,9.661523365475553,1.5260393100751068,1.21833
24869,5275.686518441563,15.909912176435205,1.6961182593539692,0.91234
83789,5962.926438154365,18.382324671485975,3.024756223403634,1.15713
76047,5803.946406088446,24.422120816760977,5.408932778384568,0.96334
63932,5759.729784643163,16.039870297622937,1.8302164685565,1.00915
33396,5355.814394620376,10.233468876371145,0.9886485317049024,0.9658
138494,6385.539277006585,4.450693076743214,4.344320315133571,1.11388
35412,5458.860788571752,19.47838950387552,2.355853251357357,0.91256
62000,5701.076073971245,7.720202244480507,0.5296098833494954,1.02758
31228,5301.2097611811605,17.326545072053637,2.492965552123014,0.81469
44029,5585.978544212495,17.073306146894264,3.386117169751134,1.36892
11143,4840.001733638137,1.1986919048140297,0.2879801522465482,0.79462
93089,5905.453903053226,21.986559827743065,4.212439099792317,0.97741
23416,5260.154845603824,25.932352090764887,4.365239151942307,0.81775
52944,5602.964375142794,16.276812276134564,1.821454572421528,0.91663
111477,6162.214877218497,8.819269186645238,1.7015726724656859,1.0718
79371,5804.076517198499,22.98916607737827,3.763514867931357,1.01974
137257,6347.796868060033,5.883236844282937,3.23211747244509,1.14656
95374,6077.468477921347,18.03257753607046,5.674893381233282,1.05409
76444,5866.968779291561,5.598931661870113,0.3660282114426521,1.15039
28050,5268.970643921474,1.5376942277300598,0.05758265982318182,0.92271
27260,5203.589556436653,28.258578618911923,5.599471593039689,0.75567
36883,5454.37484819666,13.63705381924212,1.3920102556713578,0.98204
11400,4865.648126832314,17.07542668282701,2.127944866177566,0.86283
108601,6050.702141979709,16.597849734343715,3.8444563137537964,1.0922
56382,5658.167307863255,17.101213649775797,1.8341116965023982,0.97382
54132,5630.735248520981,16.890491932681186,2.20900190500795,1.03926
100596,6003.862809363511,8.585522925055447,0.937757458410536,1.06369
56787,5619.890369019514,4.852042597132592,0.2508410915945556,1.11656
77818,5883.909138593432,9.710357750458751,1.225606169144406,1.19484
132414,6253.236072810329,13.529403474473286,5.0120558541502955,0.99906
5467,4343.13237022515,30.621050113558397,4.844810464420386,0.60893
101720,6033.391012176427,13.617575051535573,2.459064841949169,1.21548
88789,5999.850998588894,19.339459820490298,5.138662822224447,1.07678
25228,5283.014439404026,7.92510625236155,0.4915896746257052,0.87074
35562,5426.958233251435,19.429153341161882,2.708234011249201,1.00566
59143,5695.4835037379935,10.572946274515079,0.9313265080357338,1.03872
92012,5901.2154769350755,24.188318871264784,5.954770464805322,0.996
76633,5882.459477668933,23.39270942427588,5.941111381269553,0.94242
60955,5765.067080775525,20.151804706922015,4.962403447644455,1.22304
40878,5442.323585506112,15.812817910072685,1.877952627447241,0.94507
44519,5554.351762178883,14.265940772914055,1.4907119476949298,0.93616
113959,6148.709861727917,14.61757144494465,4.068604273968031,1.03057
109497,6054.886349015858,15.418122299047674,2.855931476295547,0.97029
27447,5240.117797174269,15.823389495389286,1.545456627280222,0.93199
125332,6273.654320397431,6.3474202772841295,2.131769590944145,1.13325
33882,5377.197044975042,22.303338653710014,2.9698170784951152,0.92113
113720,6146.800265325754,12.120009874986284,3.3641339771290286,1.14044
97750,6033.814267413393,17.38187801440339,6.335629450832707,1.10907
3796,4247.405579667732,0.7485705347398168,0.5249930570495834,0.75059
71271,5742.356702735526,7.0362070886767665,0.6670752452940911,1.05563
118690,6102.0549580256065,12.9197016373469,3.0478406066171253,1.10781
3777,4260.629696620014,14.15540269583745,1.313890515492073,0.62
109383,6040.839452701513,17.317225933613308,4.322743870900868,1.00138
127565,6221.562143794381,11.262870101013663,3.986748071749717,1.10476
99710,6065.334003624554,4.731912490707117,0.636186411175013,1.11943
57913,5615.660354957306,29.35194861154103,6.902300932832173,0.87633
41825,5496.36604064713,33.01457659693204,8.136392329234651,0.79549
84439,5971.224568558798,10.422421454475517,1.472333407593376,1.17363
21116,5110.136139506206,28.698437804503723,5.399798232929816,0.80801
103724,6002.99888533564,21.840232582680343,6.293597938205122,1.06343
92848,5922.61826371106,6.2987202354175755,0.4811429540087772,1.03417
78360,5813.530150351462,21.743288544040286,3.5087224223038214,1.02475
11530,4843.056088600813,15.898008833654394,1.9392332046358869,0.78539
44154,5574.610839696824,27.226086488850658,5.453563285860457,0.8537
132389,6224.849177901068,5.847135440066886,0.8844008232699989,1.26582
3911,4233.871723897435,17.705598482886074,1.7649293697889719,0.606
69666,5779.813489858125,23.87372729048939,4.104727592266072,1.03505
57476,5644.191645004076,30.272505489859007,5.962380000957133,1.12839
68591,5799.417889071043,3.0503428903903798,0.2068746383191288,1.03691
107548,6013.75501997954,15.931430918864288,3.6888285887522616,1.1769
89683,5913.821241572448,23.322879858970033,6.870005855538137,1.02909
46224,5532.651606596408,33.57835735996917,8.161663712348245,0.93865
115493,6120.399243584463,17.16188579545202,6.079258252520383,1.04376
138327,6388.375292197989,5.648349461563583,1.304479300328272,1.29978
68810,5735.4737382810035,23.125925492955968,4.665476658132668,0.89568
3651,4245.422956639194,16.806106970464363,1.756557670524913,0.73304
135165,6303.684635102281,6.691888665827767,1.712057410805559,1.22021
16734,5033.174974730476,9.688810299011422,0.7557089198743899,0.94866
56407,5631.433255754901,21.64537600485293,3.7254037236882613,0.98765
122296,6228.069185744675,6.149743718565818,2.718955321615022,1.46512
59292,5673.643063699711,17.39365651216502,2.5745626081365094,1.0486
57112,5623.644265575399,19.22965793086771,2.8606487311722617,1.03906
78883,5821.869417605086,25.689938322310997,5.5868854633956015,0.95132
99515,6057.781838840656,16.14963155269796,3.1741684645822836,1.07534
39681,5477.973836722008,6.091051870615542,0.545072027994164,1.01758
9454,4647.572576214347,29.759122056949224,4.690086185486859,0.7785
96877,6049.898502120973,6.908999562915738,3.307468754119313,1.41009
58821,5624.552626771798,22.867476553697863,3.746286801915958,0.96254
102807,6070.961821961212,19.29049546362349,7.353617804249287,0.9656
131330,6253.4641038286145,9.025882230052156,2.860340126420054,1.02955
129341,6243.562996649086,12.630815424854559,5.311034935630333,1.01836
62545,5728.691214468244,7.204642360148506,0.6424955009770048,0.95129
53442,5623.49943806945,30.381988102285877,5.581303765993471,0.98711
21863,5111.678291704588,17.121070226047614,2.0321912248375593,0.77433
72265,5803.5290222148915,21.18177526161407,3.7797847076537434,0.90718
76790,5870.945101460389,17.093209543984575,2.6413051122801,0.95931
36623,5481.0636051912625,19.894346289955106,3.2301232582506536,0.87774
119992,6132.331105160629,8.81154637182325,2.730068321821661,1.32184
113147,6152.785425546746,4.597533540568543,2.1764797315558853,1.58177
39260,5469.25946070014,20.135731835581545,2.7618458030330495,0.91839
66358,5731.676989123883,15.231851142689942,1.5686020446991331,1.01046
106144,6053.828936795118,19.12445127281932,6.345581063085666,1.01193
8312,4557.451683155306,4.711616597129153,0.5467128713324817,0.73927
28397,5293.2991640956425,23.19863520318515,3.5754898038341736,0.85499
18652,5010.183653377287,16.515252628163033,2.1225945070131798,0.77904
67690,5736.162327131853,28.11068473824088,7.63732434422526,0.90722
94353,5962.4427547321275,15.759113996656913,2.4944558153955745,0.96064
93665,5939.315118981282,24.640233092707472,7.395068949469992,0.98447
131580,6213.554853185814,14.374529575619322,5.9427103494465445,0.99761
62630,5754.233435036127,20.055726415464573,3.2378837619741803,1.01801
111902,6151.228552429013,8.859479096191722,3.002361768406209,1.34937
130153,6256.129270004736,6.790388222600619,1.360806093870042,1.20483
126829,6276.705733079785,4.086112744467774,0.8513413604023297,1.19917
119006,6146.743650511025,17.462319786582107,7.172106799597808,0.99313
33955,5310.906090121438,19.239266918151536,2.627864362426412,0.94235
37781,5457.354553269582,18.555144294875234,2.5291068868641506,0.95902
31053,5369.819482537235,24.85232816131874,3.9362733838285635,0.92003
9109,4604.112996068695,17.48062736830705,2.1277211590498117,0.69201
65216,5791.353078606686,25.006163850806285,5.016945345144096,1.02313
59348,5615.583898685034,29.24200059150931,6.227855555457171,0.91627
33810,5370.073305426801,16.768783612140055,2.1236610514574688,1.00092
83521,5979.516959374224,13.526512745709354,4.573355525646309,1.24696
43311,5503.607882468857,32.66440077049804,6.819753923989637,0.95472
97519,6047.942899107336,20.158360564993586,7.597960548239884,1.03785
13016,4869.155748794376,19.487268860410587,2.277128307372996,0.84625
45151,5523.103588653971,-0.43354086944863957,0.06350350652692596,0.9652
126564,6265.211774645829,7.20857743513314,2.817767994425765,1.29031
102637,6064.9190342371985,20.141226700782273,8.046319780310247,0.9763
819,3605.0852254706097,1.6045100677313395,1.0617940331681328,0.40171
83634,5966.310072012005,4.186944795299227,2.383275588684176,1.5249
88433,5960.403708436104,13.43425937732955,1.906647422427716,1.04754
133629,6395.461070908246,6.305687974418545,4.865055369774975,1.12963
16594,5063.482882482336,7.3962264552525845,0.5848528315238217,0.92448
65631,5770.291902905375,13.793656456695423,1.541719136382117,1.11243
122439,6228.98985585082,10.727259923223263,5.9109213926156,1.08985
49413,5516.399129526704,11.844793548289573,1.433261654562225,0.95997
20762,5147.419994932816,30.52506456595662,5.715916754252372,0.80762
103870,6001.27747378736,21.94483539760002,7.614095553121297,0.97053
101943,6027.472915321748,15.914389204114546,4.0978373456772115,1.13053
31892,5345.753264816301,34.836785767986434,7.190012550232535,0.80341
31703,5303.461763231981,9.974111713346426,0.9114923321650304,0.95931
64887,5760.333786279132,14.655946690490161,2.2035066937276273,0.88497
118698,6180.1420164345145,12.416962930534453,2.720289231968643,1.00132
69770,5743.2535056468905,27.91027909457461,7.825172461373733,0.89343
55640,5686.095538796215,28.07874472812225,7.107451747047487,1.04316
62856,5770.746103790739,19.43900885373305,3.5398987690375066,0.94574
83001,5949.487373474422,26.216063618719446,8.361971074059982,1.03262
6785,4401.776500233075,14.30237661952807,1.223184975200492,0.7451
136660,6345.305318161347,8.102334569956483,3.16933271050376,1.08839
17419,5047.641525788258,15.608744843717698,1.7852613093173468,0.74865
28690,5332.1301679569515,40.864768372044516,4.0248918846375386,1.4066
78103,5897.361029790477,8.918613519830567,0.7424955973172785,1.0779
126007,6250.341097801855,9.528768318328012,3.4082277473813063,1.14781
20742,5165.0198024446445,1.0038459789116,0.3101075106345493,0.87357
75987,5831.489433824616,11.548764914401088,1.3301009795348941,1.06798
68549,5789.523213606754,25.10629169612002,7.2488325254768595,0.86111
135798,6381.385597062354,3.103921332754589,2.135858712463561,1.49544
104643,6076.820387342681,15.077611483037009,3.326064984518835,1.13283
38142,5490.86518682648,19.393822406805036,2.630800657775178,0.87058
89742,5959.737673016076,19.458761555325953,3.629012598737459,1.02336
130103,6255.52124520125,12.624557470644646,5.181985406293115,1.06238
94624,5941.73655691055,25.67449187468324,7.838410431207037,0.91454
137449,6384.7760112425785,5.360974831365501,2.202773239986719,1.16236
34095,5377.7220438761515,30.135936902659594,5.893790385640164,0.85258
116318,6157.683956031735,11.660873698227176,2.7504979033234482,1.12196
58491,5676.56288526283,27.219107817228025,6.245973049396642,0.86512
